created_at,id,public,type,actor_id,repo_id,mergeable,commits,additions,deletions,changed_files,open_issues_count,watchers_count,    ,has_discussions,has_wiki,has_projects,language,stargazers_count,title,state
2022-11-10T21:00:19Z,25166104382,true,PullRequestEvent,39814207,510671824,,1,0,2,1,0,0,0,false,false,true,Go,0,[pull] master from Potterli20:master,closed
2022-11-10T21:00:19Z,25166104432,true,PullRequestEvent,2387315,452802352,,1,1,0,1,6,0,0,false,true,true,Python,0,Fix a bug occuring  when path includes a trailing slash,open
2022-11-10T21:00:19Z,25166104491,true,PullRequestEvent,65728957,45717250,,1,4,4,2,2382,169004,169004,false,false,true,C++,169004,r2.9 cherry-pick: oneDNN 2.6.3 Fix,open
2022-11-10T21:00:19Z,25166104534,true,PullRequestEvent,49699333,257572382,,1,95,58,2,3,0,0,false,true,true,Vue,0,Bump electron from 8.2.0 to 18.3.7,open
2022-11-10T21:00:19Z,25166104539,true,PullRequestEvent,96077682,559515696,,1,112,23,4,0,0,0,false,true,true,Java,0,Fixed deal hands method and added methods to assign discard and pick …,closed
2022-11-10T21:00:19Z,25166104578,true,PullRequestEvent,49699333,305197057,,1,446,378,2,6,0,0,false,true,true,,0,Bump electron from 8.2.0 to 18.3.7,open
2022-11-10T21:00:19Z,25166104609,true,PullRequestEvent,49699333,245301946,,1,1371,39,2,18,0,0,false,true,true,JavaScript,0,Bump loader-utils from 1.1.0 to 1.4.1,open
2022-11-10T21:00:19Z,25166104629,true,PullRequestEvent,49699333,241031020,,1,283,442,2,2,1,1,false,true,true,JavaScript,1,Bump electron from 6.1.7 to 18.3.7,open
2022-11-10T21:00:19Z,25166104659,true,PullRequestEvent,7452350,152501558,,253,125301,29484,1635,7,0,0,false,true,true,Java,0,Implements 12526,open
2022-11-10T21:00:20Z,25166104703,true,PullRequestEvent,57989395,564379868,,1,7209,2,12,1,0,0,false,true,true,,0,Homework 2,open
2022-11-10T21:00:20Z,25166104707,true,PullRequestEvent,49699333,262665449,,1,97,99,2,2,0,0,false,true,true,JavaScript,0,Bump electron from 8.2.5 to 18.3.7,open
2022-11-10T21:00:20Z,25166104721,true,PullRequestEvent,37013912,530882992,,2,4575,1547,6,0,1,1,false,true,true,Jupyter Notebook,1,Assignment 6,closed
2022-11-10T21:00:20Z,25166104753,true,PullRequestEvent,49699333,281617180,,1,104,79,2,2,0,0,false,true,true,JavaScript,0,Bump electron from 9.1.0 to 18.3.7,open
2022-11-10T21:00:20Z,25166104783,true,PullRequestEvent,97840685,448591757,,1,6,5,1,0,0,0,false,true,true,PHP,0,Diall poll implementation initiated.,closed
2022-11-10T21:00:20Z,25166104838,true,PullRequestEvent,49699333,263598384,,1,110,99,2,23,0,0,false,true,true,TypeScript,0,Bump electron from 8.2.5 to 18.3.7,open
2022-11-10T21:00:20Z,25166104873,true,PullRequestEvent,49699333,234345259,true,1,76,62,2,1,0,0,false,true,true,JavaScript,0,Bump electron from 7.1.9 to 15.5.5,closed
2022-11-10T21:00:20Z,25166104904,true,PullRequestEvent,49699333,281776414,,1,65,40,2,10,0,0,false,true,true,JavaScript,0,Bump electron from 9.1.1 to 18.3.7,open
2022-11-10T21:00:20Z,25166104911,true,PullRequestEvent,49699333,277907830,true,1,104,79,2,37,0,0,false,true,true,HTML,0,Bump electron from 9.1.1 to 15.5.5 in /vue-cli/projeto-plugins,closed
2022-11-10T21:00:20Z,25166104973,true,PullRequestEvent,49699333,168625205,,1,18,12,1,23,0,0,false,true,true,TypeScript,0,build(deps): bump socket.io-parser from 3.3.0 to 3.3.3,open
2022-11-10T21:00:21Z,25166105051,true,PullRequestEvent,49699333,237705667,,1,3150,505,2,39,1,1,false,true,true,CSS,1,Bump loader-utils and html-webpack-plugin in /FrontEnd/wormhole_vue/merciqiao-vue-master,open
2022-11-10T21:00:21Z,25166105061,true,PullRequestEvent,49699333,263547174,true,1,1983,162,3,10,0,0,false,true,true,Vue,0,Bump electron from 8.2.0 to 15.5.5 in /front,closed
2022-11-10T21:00:21Z,25166105066,true,PullRequestEvent,49699333,241092037,,1,1698,98,3,18,1,1,false,true,true,JavaScript,1,Bump electron from 8.0.0 to 18.3.7,open
2022-11-10T21:00:21Z,25166105139,true,PullRequestEvent,41898282,509387192,,2,24123,20278,6,1,0,0,false,true,true,,0,Fork Sync: Update from parent repository,open
2022-11-10T21:00:21Z,25166105188,true,PullRequestEvent,61394759,546981660,,4,175,104,16,42,3,3,false,true,true,TypeScript,3,Setup frontend routes,closed
2022-11-10T21:00:21Z,25166105198,true,PullRequestEvent,49699333,258135182,true,1,95,98,2,1,0,0,false,true,true,JavaScript,0,Bump electron from 8.2.3 to 15.5.5,closed
2022-11-10T21:00:21Z,25166105224,true,PullRequestEvent,29139614,494906095,,1,1,1,1,2,0,0,false,true,true,Dockerfile,0,chore(deps): update alpine docker tag to v20221110,open
2022-11-10T21:00:21Z,25166105232,true,PullRequestEvent,49699333,283788573,true,1,104,79,2,1,4,4,false,true,true,JavaScript,4,Bump electron from 9.1.2 to 15.5.5,closed
2022-11-10T21:00:22Z,25166105359,true,PullRequestEvent,49699333,230808980,,1,122,69,2,2,0,0,false,true,true,JavaScript,0,Bump electron from 7.1.7 to 18.3.7 in /client,open
2022-11-10T21:00:22Z,25166105450,true,PullRequestEvent,49699333,305197057,true,1,394,376,2,5,0,0,false,true,true,,0,Bump electron from 8.2.0 to 15.5.5,closed
2022-11-10T21:00:22Z,25166105457,true,PullRequestEvent,49699333,257572382,true,1,95,58,2,2,0,0,false,true,true,Vue,0,Bump electron from 8.2.0 to 15.5.5,closed
2022-11-10T21:00:22Z,25166105525,true,PullRequestEvent,49699333,284009420,,1,10,10,1,5,0,0,false,true,true,JavaScript,0,⬆️ Bump minimatch from 3.0.4 to 3.1.2 in /decorator,open
2022-11-10T21:00:22Z,25166105554,true,PullRequestEvent,63304987,541615542,,1,54,1,3,1,0,0,false,true,true,JavaScript,0,author submission result shown,open
2022-11-10T21:00:22Z,25166105582,true,PullRequestEvent,49699333,245645644,,1,34,19,1,20,0,0,false,true,true,JavaScript,0,Bump loader-utils from 1.1.0 to 1.4.1,open
2022-11-10T21:00:22Z,25166105592,true,PullRequestEvent,102609890,475504932,true,1,3,0,1,1,0,0,false,true,true,,0,Updated README,closed
2022-11-10T21:00:22Z,25166105599,true,PullRequestEvent,49699333,262665449,true,1,93,95,2,1,0,0,false,true,true,JavaScript,0,Bump electron from 8.2.5 to 15.5.5,closed
2022-11-10T21:00:22Z,25166105602,true,PullRequestEvent,108750153,533387915,,1,98,0,5,0,0,0,false,true,true,Java,0,Recuperation des enfant dans la dans la liste des person par address …,closed
2022-11-10T21:00:22Z,25166105618,true,PullRequestEvent,61696382,564034148,,6,90,34,10,1,0,0,false,true,true,JavaScript,0,Feat  jazz up command output,open
2022-11-10T21:00:23Z,25166105632,true,PullRequestEvent,29139614,414771182,,1,5,5,2,2,2,2,false,false,false,TypeScript,2,Update dependency eslint-plugin-jest to v27.1.5,open
2022-11-10T21:00:23Z,25166105633,true,PullRequestEvent,43144390,280626819,,1,41,0,1,10,0,0,false,true,true,TypeScript,0,Add CodeQL workflow for GitHub code scanning,open
2022-11-10T21:00:23Z,25166105670,true,PullRequestEvent,49699333,211349874,,1,102,78,2,2,0,0,false,true,true,JavaScript,0,Bump electron from 8.2.5 to 18.3.7,open
2022-11-10T21:00:23Z,25166105714,true,PullRequestEvent,49699333,263598384,true,1,106,95,2,22,0,0,false,true,true,TypeScript,0,Bump electron from 8.2.5 to 15.5.5,closed
2022-11-10T21:00:23Z,25166105775,true,PullRequestEvent,49699333,232509855,,1,140,74,2,2,0,0,false,true,true,JavaScript,0,Bump electron from 7.1.7 to 18.3.7,open
2022-11-10T21:00:23Z,25166105781,true,PullRequestEvent,49699333,281776414,true,1,65,40,2,9,0,0,false,true,true,JavaScript,0,Bump electron from 9.1.1 to 15.5.5,closed
2022-11-10T21:00:23Z,25166105801,true,PullRequestEvent,49699333,168625205,,1,13,7,1,22,0,0,false,true,true,TypeScript,0,build(deps): bump socket.io-parser from 3.3.0 to 3.3.2,closed
2022-11-10T21:00:23Z,25166105811,true,PullRequestEvent,49699333,241031020,true,1,283,442,2,1,1,1,false,true,true,JavaScript,1,Bump electron from 6.1.7 to 15.5.5,closed
2022-11-10T21:00:23Z,25166105815,true,PullRequestEvent,49699333,243239522,,1,1519,96,3,19,1,1,false,true,true,JavaScript,1,Bump electron from 8.0.1 to 18.3.7,open
2022-11-10T21:00:23Z,25166105816,true,PullRequestEvent,78513119,43642389,,1,52110,0,408,172,951,951,true,true,true,PHP,951,"feat: [Dlp] ExcludeByHotword added as an ExclusionRule type, NEW_ZEALAND added as a LocationCategory value",open
2022-11-10T21:00:23Z,25166105915,true,PullRequestEvent,49699333,329251976,,1,6,7,1,19,0,0,false,true,true,JavaScript,0,Bump minimatch from 3.0.4 to 3.1.2 in /backend,open
2022-11-10T21:00:23Z,25166105900,true,PullRequestEvent,49699333,281617180,true,1,104,79,2,1,0,0,false,true,true,JavaScript,0,Bump electron from 9.1.0 to 15.5.5,closed
2022-11-10T21:00:24Z,25166105998,true,PullRequestEvent,95660693,553046247,,8,10478,5,62,3,0,0,false,true,true,Python,0,Lesson 4 progress,open
2022-11-10T21:00:24Z,25166106100,true,PullRequestEvent,49699333,282785751,,1,101,23,2,7,0,0,false,true,true,HTML,0,Bump electron from 9.0.4 to 18.3.7 in /client,open
2022-11-10T21:00:24Z,25166106133,true,PullRequestEvent,49699333,248711273,,1,108,46,2,7,0,0,false,true,true,JavaScript,0,Bump electron from 8.2.4 to 18.3.7 in /Schedule Control Widget,open
2022-11-10T21:00:24Z,25166106142,true,PullRequestEvent,49699333,255642937,,1,111,57,2,2,0,0,false,true,true,JavaScript,0,Bump electron from 8.2.1 to 18.3.7,open
2022-11-10T21:00:24Z,25166106217,true,PullRequestEvent,49699333,241092037,true,1,1703,98,3,17,1,1,false,true,true,JavaScript,1,Bump electron from 8.0.0 to 15.5.5,closed
2022-11-10T21:00:24Z,25166106282,true,PullRequestEvent,7785207,501725302,,2,208,12,6,3,82,82,true,true,true,Python,82,strawberry fix,closed
2022-11-10T21:00:24Z,25166106230,true,PullRequestEvent,49699333,231698160,true,1,76,62,2,2,1,1,false,true,true,JavaScript,1,Bump electron from 7.1.7 to 15.5.5,closed
2022-11-10T21:00:25Z,25166106376,true,PullRequestEvent,39814207,472345383,,5,76,7,2,1,0,0,false,false,true,Python,0,[pull] develop from fledge-iot:develop,open
2022-11-10T21:00:25Z,25166106383,true,PullRequestEvent,49699333,230808980,true,1,122,69,2,1,0,0,false,true,true,JavaScript,0,Bump electron from 7.1.7 to 15.5.5 in /client,closed
2022-11-10T21:00:25Z,25166106401,true,PullRequestEvent,20583051,31558937,,1,1,1,1,2265,12987,12987,true,false,true,Go,12987,[v11] Update Node.js to 16.18.1,open
2022-11-10T21:00:25Z,25166106405,true,PullRequestEvent,1108049,168676539,,1,11,8,2,4,94,94,false,false,false,Go,94,Bump cloud.google.com/go/pubsub from 1.24.0 to 1.26.0,closed
2022-11-10T21:00:25Z,25166106435,true,PullRequestEvent,49699333,104416181,,1,113,93,2,2,0,0,false,true,true,JavaScript,0,Bump electron from 8.2.0 to 18.3.7,open
2022-11-10T21:00:25Z,25166106447,true,PullRequestEvent,92393164,562884603,,1,51,2,4,11,4,4,false,true,true,JavaScript,4,[Product] routes one product GET,open
2022-11-10T21:00:25Z,25166106451,true,PullRequestEvent,49699333,276971177,,1,67,42,2,3,0,0,false,true,true,JavaScript,0,Bump electron from 9.0.5 to 18.3.7,open
2022-11-10T21:00:25Z,25166106485,true,PullRequestEvent,49699333,247924382,,1,35,18,1,28,0,0,false,true,true,TypeScript,0,Bump loader-utils from 1.1.0 to 1.4.1,open
2022-11-10T21:00:25Z,25166106558,true,PullRequestEvent,49699333,248191934,,1,464,24,2,3,0,0,false,true,true,Vue,0,Bump electron from 8.1.1 to 18.3.7,open
2022-11-10T21:00:25Z,25166106571,true,PullRequestEvent,49699333,309902590,,1,3,3,1,5,0,0,false,true,true,Dart,0,Bump minimatch from 3.0.4 to 3.1.2 in /Chat_App/functions,open
2022-11-10T21:00:25Z,25166106581,true,PullRequestEvent,63058869,189621607,,4,4136,2753,165,104,11981,11981,true,false,true,JavaScript,11981,repo sync,open
2022-11-10T21:00:26Z,25166106705,true,PullRequestEvent,49699333,262084721,,1,3,12,1,16,0,0,false,true,true,JavaScript,0,Bump minimatch from 3.0.4 to 3.1.2,open
2022-11-10T21:00:26Z,25166106717,true,PullRequestEvent,49699333,255087983,,1,73,60,2,4,0,0,false,true,true,JavaScript,0,Bump electron from 8.2.1 to 18.3.7,open
2022-11-10T21:00:26Z,25166106739,true,PullRequestEvent,50183230,319704837,,91,1005,1777,41,5,7,7,false,false,false,JavaScript,7,update slash branch,open
2022-11-10T21:00:26Z,25166106745,true,PullRequestEvent,49699333,282080820,,1,70,45,2,101,0,0,false,true,true,HTML,0,Bump electron from 9.1.1 to 18.3.7 in /vue-cli/projeto-plugins,open
2022-11-10T21:00:26Z,25166106771,true,PullRequestEvent,49699333,248503330,,1,135,78,2,4,0,0,false,true,true,TypeScript,0,Bump electron from 8.1.1 to 18.3.7,open
2022-11-10T21:00:26Z,25166106816,true,PullRequestEvent,49699333,217373884,,1,6,6,1,10,0,0,false,false,true,,0,Bump minimatch from 3.0.4 to 3.1.2,open
2022-11-10T21:00:27Z,25166106952,true,PullRequestEvent,49699333,248711273,true,1,108,46,2,6,0,0,false,true,true,JavaScript,0,Bump electron from 8.2.4 to 15.5.5 in /Schedule Control Widget,closed
2022-11-10T21:00:27Z,25166106992,true,PullRequestEvent,49699333,282785751,true,1,101,23,2,6,0,0,false,true,true,HTML,0,Bump electron from 9.0.4 to 15.5.5 in /client,closed
2022-11-10T21:00:27Z,25166106996,true,PullRequestEvent,49699333,243239522,true,1,1524,96,3,18,1,1,false,true,true,JavaScript,1,Bump electron from 8.0.1 to 15.5.5,closed
2022-11-10T21:00:27Z,25166107114,true,PullRequestEvent,49699333,255642937,true,1,111,57,2,1,0,0,false,true,true,JavaScript,0,Bump electron from 8.2.1 to 15.5.5,closed
2022-11-10T21:00:27Z,25166107115,true,PullRequestEvent,49699333,273612710,,1,104,79,2,4,1,1,false,true,true,Vue,1,Bump electron from 9.0.5 to 18.3.7 in /v2.0,open
2022-11-10T21:00:27Z,25166107116,true,PullRequestEvent,49699333,247611170,,1,79,56,2,4,0,0,false,true,true,JavaScript,0,Bump electron from 8.1.1 to 18.3.7,open
2022-11-10T21:00:28Z,25166107261,true,PullRequestEvent,49699333,276971177,true,1,67,42,2,2,0,0,false,true,true,JavaScript,0,Bump electron from 9.0.5 to 15.5.5,closed
2022-11-10T21:00:28Z,25166107274,true,PullRequestEvent,18567580,194021185,,1,2,0,1,2,0,0,false,false,true,,0,[ci skip] [cf admin skip] ***NO_CI*** adding bot automerge,open
2022-11-10T21:00:28Z,25166107276,true,PullRequestEvent,113816832,563554379,,1,2,2,1,1,0,0,false,true,true,JavaScript,0,trying to fix deployment error,closed
2022-11-10T21:00:28Z,25166107279,true,PullRequestEvent,49699333,273726713,,1,61,49,2,2,1,1,false,true,true,TypeScript,1,build(deps-dev): bump electron from 9.0.4 to 18.3.7,open
2022-11-10T21:00:28Z,25166107288,true,PullRequestEvent,49699333,267429524,,1,59,60,2,2,0,0,false,true,true,CSS,0,Bump electron from 9.0.0 to 18.3.7,open
2022-11-10T21:00:28Z,25166107324,true,PullRequestEvent,49699333,104416181,true,1,109,89,2,1,0,0,false,true,true,JavaScript,0,Bump electron from 8.2.0 to 15.5.5,closed
2022-11-10T21:00:28Z,25166107355,true,PullRequestEvent,830805,66408419,,1,2,2,2,14,2,2,false,true,true,PHP,2,Apply fixes from StyleCI,open
2022-11-10T21:00:28Z,25166107365,true,PullRequestEvent,49699333,282188749,,1,210,107,2,2,0,0,false,true,true,Vue,0,Bump electron from 9.1.1 to 18.3.7,open
2022-11-10T21:00:28Z,25166107368,true,PullRequestEvent,49699333,248191934,true,1,464,24,2,2,0,0,false,true,true,Vue,0,Bump electron from 8.1.1 to 15.5.5,closed
2022-11-10T21:00:28Z,25166107399,true,PullRequestEvent,49699333,231968456,true,1,82,63,2,2,0,0,false,true,true,TypeScript,0,Bump electron from 7.1.7 to 15.5.5,closed
2022-11-10T21:00:28Z,25166107408,true,PullRequestEvent,49699333,251730995,,1,97,99,2,3,0,0,false,true,true,JavaScript,0,Bump electron from 8.2.0 to 18.3.7,open
2022-11-10T21:00:28Z,25166107497,true,PullRequestEvent,49699333,232141230,,1,466,141,3,3,0,0,false,true,true,TypeScript,0,Bump electron from 7.1.7 to 18.3.7,open
2022-11-10T21:00:29Z,25166107654,true,PullRequestEvent,49699333,228262585,,1,22,28,2,5,66,66,false,true,true,Vue,66,Bump electron from 9.2.0 to 18.3.7,open
2022-11-10T21:00:29Z,25166107669,true,PullRequestEvent,86479586,162763030,,1,2,0,1,354,7,7,false,true,true,TypeScript,7,fix: updating Tasks - All detective-employees,open
2022-11-10T21:00:29Z,25166107834,true,PullRequestEvent,39814207,360920225,,2,71,64,1,0,0,0,false,false,true,Go,0,[pull] master from restic:master,closed
2022-11-10T21:00:29Z,25166107849,true,PullRequestEvent,49699333,248881171,,1,77,90,2,5,0,0,false,true,true,TypeScript,0,chore(deps-dev): bump electron from 8.2.0 to 18.3.7,open
2022-11-10T21:00:29Z,25166107853,true,PullRequestEvent,106169198,563836731,,1,5,3,1,1,0,0,false,true,true,JavaScript,0,add componentDidMount,open
2022-11-10T21:00:29Z,25166107864,true,PullRequestEvent,63304987,541615542,,1,54,1,3,0,0,0,false,true,true,JavaScript,0,author submission result shown,closed
2022-11-10T21:00:30Z,25166107918,true,PullRequestEvent,71561411,564010164,,3,126,0,1,1,0,0,false,true,true,,0,Feature/Carla-Hentschel,open
2022-11-10T21:00:30Z,25166107920,true,PullRequestEvent,24482041,451733155,,1,10,7,2,0,0,0,false,true,true,Go,0,Bump github.com/sirupsen/logrus from 1.8.1 to 1.9.0,closed
2022-11-10T21:00:30Z,25166107923,true,PullRequestEvent,49699333,246695749,,1,21113,5871,2,25,0,0,false,true,true,,0,Bump loader-utils from 1.1.0 to 1.4.1,open
2022-11-10T21:00:30Z,25166108034,true,PullRequestEvent,49699333,247611170,true,1,79,56,2,3,0,0,false,true,true,JavaScript,0,Bump electron from 8.1.1 to 15.5.5,closed
2022-11-10T21:00:30Z,25166108078,true,PullRequestEvent,49699333,273612710,true,1,104,79,2,3,1,1,false,true,true,Vue,1,Bump electron from 9.0.5 to 15.5.5 in /v2.0,closed
2022-11-10T21:00:30Z,25166108094,true,PullRequestEvent,114950635,549723064,,2,47,0,2,1,0,0,false,true,true,JavaScript,0,Aula 6 3,open
2022-11-10T21:00:30Z,25166108098,true,PullRequestEvent,49699333,282080820,true,1,70,45,2,100,0,0,false,true,true,HTML,0,Bump electron from 9.1.1 to 15.5.5 in /vue-cli/projeto-plugins,closed
2022-11-10T21:00:30Z,25166108128,true,PullRequestEvent,49699333,99397696,,1,102,108,2,4,6,6,false,true,true,JavaScript,6,Bump electron from 7.2.4 to 18.3.7,open
2022-11-10T21:00:30Z,25166108196,true,PullRequestEvent,49699333,282188749,true,1,210,107,2,1,0,0,false,true,true,Vue,0,Bump electron from 9.1.1 to 15.5.5,closed
2022-11-10T21:00:30Z,25166108206,true,PullRequestEvent,49699333,273726713,true,1,61,49,2,1,1,1,false,true,true,TypeScript,1,build(deps-dev): bump electron from 9.0.4 to 15.5.5,closed
2022-11-10T21:00:31Z,25166108245,true,PullRequestEvent,49699333,267429524,true,1,59,60,2,1,0,0,false,true,true,CSS,0,Bump electron from 9.0.0 to 15.5.5,closed
2022-11-10T21:00:31Z,25166108251,true,PullRequestEvent,11645566,429267669,,1,482,129,19,1,0,0,false,true,true,Kotlin,0,Several fixes,open
2022-11-10T21:00:31Z,25166108271,true,PullRequestEvent,49699333,277901153,,1,70,86,2,3,0,0,false,true,true,TypeScript,0,Bump electron from 9.0.0 to 18.3.7,open
2022-11-10T21:00:31Z,25166108307,true,PullRequestEvent,49699333,242280860,,1,3,3,1,13,0,0,false,true,true,,0,Bump minimatch from 3.0.4 to 3.1.2,open
2022-11-10T21:00:31Z,25166108357,true,PullRequestEvent,49699333,176382071,,1,7523,440,2,27,357,357,false,true,true,TypeScript,357,Bump minimatch from 3.0.4 to 3.1.2,open
2022-11-10T21:00:31Z,25166108373,true,PullRequestEvent,49699333,251730995,true,1,93,95,2,2,0,0,false,true,true,JavaScript,0,Bump electron from 8.2.0 to 15.5.5,closed
2022-11-10T21:00:31Z,25166108376,true,PullRequestEvent,29139614,362535503,,1,1,1,1,1,15,15,false,false,false,Open Policy Agent,15,Update bitnami/kubectl:1.25 Docker digest to eee4beb,open
2022-11-10T21:00:31Z,25166108418,true,PullRequestEvent,49699333,232141230,true,1,466,141,3,2,0,0,false,true,true,TypeScript,0,Bump electron from 7.1.7 to 15.5.5,closed
2022-11-10T21:00:31Z,25166108438,true,PullRequestEvent,49699333,231286426,true,1,116,69,2,2,0,0,false,true,true,JavaScript,0,Bump electron from 7.1.7 to 15.5.5,closed
2022-11-10T21:00:31Z,25166108505,true,PullRequestEvent,830805,66408419,true,1,1,1,1,13,2,2,false,true,true,PHP,2,Apply fixes from StyleCI,closed
2022-11-10T21:00:32Z,25166108570,true,PullRequestEvent,49699333,261662297,,1,87,58,2,2,1,1,false,true,true,TypeScript,1,Bump electron from 8.2.5 to 18.3.7,open
2022-11-10T21:00:32Z,25166108614,true,PullRequestEvent,49699333,255384371,,1,99,103,2,23,2,2,false,true,true,HTML,2,Bump electron from 8.2.4 to 18.3.7,open
2022-11-10T21:00:32Z,25166108670,true,PullRequestEvent,49699333,248107858,,1,23,13,1,20,0,0,false,true,true,PHP,0,Bump loader-utils from 1.1.0 to 1.4.1,open
2022-11-10T21:00:32Z,25166108693,true,PullRequestEvent,49699333,244920846,,1,1227,60,1,22,0,0,false,true,true,PHP,0,Bump loader-utils from 1.1.0 to 1.4.1,open
2022-11-10T21:00:32Z,25166108697,true,PullRequestEvent,49699333,228262585,true,1,22,28,2,4,66,66,false,true,true,Vue,66,Bump electron from 9.2.0 to 15.5.5,closed
2022-11-10T21:00:32Z,25166108710,true,PullRequestEvent,5592157,130293213,true,1,2,1,1,41,629,629,false,true,true,C,629,Added developer id,closed
2022-11-10T21:00:32Z,25166108699,true,PullRequestEvent,49699333,248881171,true,1,77,90,2,4,0,0,false,true,true,TypeScript,0,chore(deps-dev): bump electron from 8.2.0 to 15.5.5,closed
2022-11-10T21:00:32Z,25166108715,true,PullRequestEvent,49699333,250476834,true,1,759,111,3,16,0,0,false,true,true,JavaScript,0,Bump electron from 8.2.0 to 15.5.5,closed
2022-11-10T21:00:32Z,25166108763,true,PullRequestEvent,49699333,52649068,,1,3,3,1,2,0,0,false,true,true,JavaScript,0,Bump minimatch from 3.0.4 to 3.1.2,open
2022-11-10T21:00:33Z,25166108799,true,PullRequestEvent,104660922,564495583,,1,1,0,1,1,0,0,false,true,true,HTML,0,This is pull request,open
2022-11-10T21:00:33Z,25166108840,true,PullRequestEvent,49699333,250046683,,1,114,90,2,3,1,1,false,true,true,JavaScript,1,build(deps-dev): bump electron from 8.2.1 to 18.3.7,open
2022-11-10T21:00:33Z,25166108864,true,PullRequestEvent,39814207,541153773,,14,627,56,32,4,0,0,false,true,true,,0,[pull] master from gruntwork-io:master,open
2022-11-10T21:00:33Z,25166108868,true,PullRequestEvent,49699333,236384349,,1,142,125,2,4,0,0,false,true,true,TypeScript,0,Bump electron from 7.1.7 to 18.3.7,open
2022-11-10T21:00:33Z,25166108873,true,PullRequestEvent,49699333,284417878,,1,22,28,2,2,0,0,false,true,true,Vue,0,Bump electron from 9.1.2 to 18.3.7,open
2022-11-10T21:00:33Z,25166108875,true,PullRequestEvent,49699333,219225941,,1,64,98,2,37,1,1,false,true,true,Vue,1,chore(deps-dev): bump electron from 8.2.5 to 18.3.7,open
2022-11-10T21:00:33Z,25166108914,true,PullRequestEvent,49699333,263741156,,1,117,106,2,4,0,0,false,true,true,HTML,0,Bump electron from 8.2.5 to 18.3.7,open
2022-11-10T21:00:33Z,25166108925,true,PullRequestEvent,49699333,260571385,,1,60,56,2,2,0,0,false,true,true,JavaScript,0,Bump electron from 8.2.5 to 18.3.7,open
2022-11-10T21:00:33Z,25166108932,true,PullRequestEvent,113541762,564003333,true,5,93,92,9,3,2,2,false,true,true,JavaScript,2,navbar finally working!!!,closed
2022-11-10T21:00:33Z,25166108936,true,PullRequestEvent,22765250,418839999,true,1,6,2,1,0,0,0,false,true,true,Dockerfile,0,smoke test vulnerability,closed
2022-11-10T21:00:33Z,25166108952,true,PullRequestEvent,43119821,81343335,,1,64,61,2,2,0,0,false,false,false,JavaScript,0,Update build configuration,closed
2022-11-10T21:00:34Z,25166109142,true,PullRequestEvent,49699333,277901153,true,1,70,86,2,2,0,0,false,true,true,TypeScript,0,Bump electron from 9.0.0 to 15.5.5,closed
2022-11-10T21:00:34Z,25166109283,true,PullRequestEvent,22119573,152842728,,3,1423,1400,9,167,476,476,true,false,false,TypeScript,476,@bentley/imodeljs-native 3.5.8,open
2022-11-10T21:00:34Z,25166109324,true,PullRequestEvent,49699333,259834213,,1,103,78,2,2,0,0,false,true,true,Vue,0,Bump electron from 8.2.4 to 18.3.7,open
2022-11-10T21:00:34Z,25166109327,true,PullRequestEvent,26384195,564030487,,1,0,0,6,1,0,0,false,true,true,JavaScript,0,added controllers & routes dir & files,open
2022-11-10T21:00:34Z,25166109370,true,PullRequestEvent,49699333,200758595,,1,7,7,1,8,1,1,false,true,true,JavaScript,1,Bump minimatch from 3.0.4 to 3.1.2,open
2022-11-10T21:00:35Z,25166109386,true,PullRequestEvent,12815730,522965689,,5,24,25,4,0,0,0,false,true,true,TypeScript,0,Dev jose,closed
2022-11-10T21:00:35Z,25166109410,true,PullRequestEvent,86333515,564482901,true,2,37,1,1,0,0,0,false,true,true,,0,bchmempool approve,closed
2022-11-10T21:00:35Z,25166109453,true,PullRequestEvent,4528630,192240943,,6,26,292,9,1,8,8,false,false,false,Go,8,Add GitHub Actions,closed
2022-11-10T21:00:35Z,25166109479,true,PullRequestEvent,49699333,242974306,,1,7728,4166,2,27,0,0,false,true,true,JavaScript,0,Bump loader-utils from 1.1.0 to 1.4.1,open
2022-11-10T21:00:35Z,25166109488,true,PullRequestEvent,49699333,261662297,true,1,87,58,2,1,1,1,false,true,true,TypeScript,1,Bump electron from 8.2.5 to 15.5.5,closed
2022-11-10T21:00:35Z,25166109516,true,PullRequestEvent,22765250,391885792,true,1,1,1,1,0,0,0,false,true,true,Dockerfile,0,Pin Docker base image in Dockerfile,closed
2022-11-10T21:00:35Z,25166109524,true,PullRequestEvent,10090014,34407651,,19,3,4,3,894,12287,12287,false,true,true,Bicep,12287,Update GameDev to use Bicep Module,closed
2022-11-10T21:00:35Z,25166109546,true,PullRequestEvent,49699333,205500094,,1,82,64,2,4,0,0,false,true,true,JavaScript,0,Bump electron from 7.2.4 to 18.3.7,open
2022-11-10T21:00:35Z,25166109562,true,PullRequestEvent,49699333,255384371,true,1,95,99,2,22,2,2,false,true,true,HTML,2,Bump electron from 8.2.4 to 15.5.5,closed
2022-11-10T21:00:36Z,25166109772,true,PullRequestEvent,49699333,260571385,true,1,60,56,2,1,0,0,false,true,true,JavaScript,0,Bump electron from 8.2.5 to 15.5.5,closed
2022-11-10T21:00:36Z,25166109790,true,PullRequestEvent,49699333,255891946,,1,116,11,2,2,0,0,false,true,true,Vue,0,Bump electron from 8.2.2 to 18.3.7,open
